record_id,docket_entry,attachment_number,filed_date_iso,filed_date_display,docket_description,document_label,document_type,file_name,public_access_status,page_count_exact,pacer_billable_pages_estimate,page_count_note,size_bytes,sha256,sha1,md5,pdf_encrypted,pdf_title,pdf_author,pdf_subject,pdf_creator,pdf_producer,pdf_creation_date,pdf_modified_date,best_available_pdf_url,recap_pdf_url,internet_archive_url,courtlistener_document_url,pacer_pdf_url,pacer_price_display,pacer_price_usd,source_docket_url
0252,252,0,2026-07-22,"Jul 22, 2026","NOTICE of Appearance by GEORGE JARROD HAZEL on behalf of APPLE, INC. (HAZEL, GEORGE) (Entered: 07/22/2026)",Main Document,Notice of Appearance,"0252. (07-22-2026) NOTICE of Appearance by GEORGE JARROD HAZEL on behalf of APPLE, INC.pdf",FREE_RECAP_PDF_AVAILABLE,2,2,Exact local PDF page count.,146801,2c87c85e02112cbc6ea0eb04d1bb634618bc190fbff2d8283697afc152d8a006,0756eb69c37f0b151aaeb5bbd9283a9501ac4e34,75b34bdb156517afb4436339098893c6,False,,"Li, Emma",,Safari,"macOS Version 26.5.2 (Build 25F84) Quartz PDFContext; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:20260722124056-04'00',D:20260722131755-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.252.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.252.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.252.0.pdf,https://www.courtlistener.com/docket/68869775/252/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024206540?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0253,253,0,2026-07-24,"Jul 24, 2026","NOTICE of Voluntary Dismissal Without Prejudice by ZACHARY SCHWARTZ (WOLFSON, TINA) (Entered: 07/24/2026)",Main Document,Notice of Voluntary Dismissal (aty),0253. (07-24-2026) NOTICE of Voluntary Dismissal Without Prejudice by ZACHARY SCHWARTZ.pdf,FREE_RECAP_PDF_AVAILABLE,1,1,Exact local PDF page count.,128237,5e914e064fc5e4b882b59df0aed366c8c4e35425bb7f554976d304f356bebf31,b9f770de8a928dc269fe418c9c86fccf1548dd74,ad842c56d2150f3201d8d4bb9483278b,False,,,,PDFium,"PDFium; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:20260724144434,D:20260724153725-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.253.0_1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.253.0_1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.253.0.pdf,https://www.courtlistener.com/docket/68869775/253/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024219515?caseid=550383,$0.10,0.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0254,254,0,2026-07-25,"Jul 25, 2026",ORDER OF VOLUNTARY DISMISSAL WITHOUT PREJUDICE as to Plaintiff ZACHARY SCHWARTZ Signed by Judge Julien Xavier Neals on 7/25/2026. (ld). (Entered: 07/27/2026),Main Document,Order,0254. (07-25-2026) ORDER OF VOLUNTARY DISMISSAL WITHOUT PREJUDICE as to Plaintiff ZACHARY SCHWARTZ Signed by Judge Juli.pdf,FREE_RECAP_PDF_AVAILABLE,1,1,Exact local PDF page count.,156390,2bc8568fd49a528552a9819ec65c3958b89e8ef1db792847ffc8f13ff1b59a83,2b8654b724d8aa2d637e8803eae5e42277642943,047ad5cc077e2979d26a77be90579b50,False,,,,PDFium,"PDFium; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:20260724144434Z,D:20260727095828-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.254.0_2.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.254.0_2.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.254.0.pdf,https://www.courtlistener.com/docket/68869775/254/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024222953?caseid=550383,$0.10,0.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0255,255,0,2026-07-27,"Jul 27, 2026","Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J., re: Motion to Seal Deadline. (WALSH, LIZA) (Entered: 07/27/2026)",Main Document,Letter,"0255. (07-27-2026) Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J., re- Motion to Seal Deadline.pdf",FREE_RECAP_PDF_AVAILABLE,1,1,Exact local PDF page count.,247359,a70f42e2cbaf0975899c9b579a72519fe7d648dae45b1478490de23b31c9bb10,ec4d064e4c4c531bf21a2e08ff6ed60acf74d35d,c2fb54f3ebee675b5b9bad8f3d7313de,False,,Lauren Malakoff,,Acrobat PDFMaker 26 for Word,"Adobe PDF Library 26.1.187; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:20260727180707-04'00',D:20260727182403-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.255.0_1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.255.0_1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.255.0.pdf,https://www.courtlistener.com/docket/68869775/255/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024227970?caseid=550383,$0.10,0.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0256,256,0,2026-07-28,"Jul 28, 2026","Letter from Watch Plaintiffs' Letter Brief Regarding Expedited Joint Notice of Impasse, Dkt. 243. (Attachments: # 1 Declaration of Lauren F. Dayton in Support of Watch Plaintiffs' Letter Briefs Regarding the Expedited and Non-Expedited Joint Notices of Impasse, # 2 Exhibit A to Dayton Decl., # 3 Exhibit B to Dayton Decl., # 4 Exhibit C to Dayton Decl., # 5 Exhibit D to Dayton Decl., # 6 Exhibit E to Dayton Decl., # 7 Exhibit F to Dayton Decl., # 8 Exhibit G to Dayton Decl., # 9 Exhibit H to Dayton Decl., # 10 Exhibit I to Dayton Decl., # 11 Exhibit J to Dayton Decl., # 12 Exhibit K to Dayton Decl., # 13 Exhibit L to Dayton Decl., # 14 Exhibit M to Dayton Decl., # 15 Exhibit N to Dayton Decl., # 16 Exhibit O to Dayton Decl., # 17 Exhibit P to Dayton Decl.)(CURTIN, THOMAS)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 07/28/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024232826?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024232826?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0257,257,0,2026-07-28,"Jul 28, 2026","Letter from Watch Plaintiffs' Letter Brief Regarding Non-Expedited Joint Notice of Impasse. (CURTIN, THOMAS)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 07/28/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024232857?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024232857?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0258,258,0,2026-07-28,"Jul 28, 2026","Letter from Joseph J. DePalma to the Hon. Leda Dunn Wettre, U.S.M.J. Regarding Joint Notice of Impasse Regarding Scope of Phone Plaintiffs' First Set of Requests for Production (Non-Expedited Issues) re 245 Letter, 248 Order. (DEPALMA, JOSEPH)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 07/28/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024233364?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024233364?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0259,259,0,2026-07-28,"Jul 28, 2026","Letter from Joseph J. DePalma to the Hon. Leda Dunn Wettre, U.S.M.J. Regarding Expedited Joint Notice of Impasse, Dkt. 246 re 248 Order, 246 Letter. (DEPALMA, JOSEPH)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 07/28/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024233391?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024233391?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0260,260,0,2026-07-29,"Jul 29, 2026","LETTER ORDER granting request for an extension of the deadline until August 10, 2026, to file a motion to seal the Declaration of Jason Lo in support of Apple Inc.'s Letter Brief for Reconsideration of Special Master Order, dated July 9, 2026, with Exhibits A-C (Dkt. No. 227) and the Declaration of Larry Barela in support of Apple Inc.'s Letter Brief for Reconsideration of Special Master Order, dated July 9, 2026 (Dkt. No. 227-1). Signed by Magistrate Judge Leda D. Wettre on 7/29/2026. (ld) (Entered: 07/29/2026)",Main Document,Order,"0260. (07-29-2026) LETTER ORDER granting request for an extension of the deadline until August 10, 2026, to file a moti.pdf",FREE_RECAP_PDF_AVAILABLE,1,1,Exact local PDF page count.,285818,4b5e98da08c2e1e73d07bc358c1813f930e38df40c91d060e3a599c368f9956e,59fc65e9051d33a4809e35e8dff9482a3e3a0a2c,ccd5c5f4c3fc3c29b465fb938374c8f9,False,,,,,"iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",,D:20260729122302-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.260.0_1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.260.0_1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.260.0.pdf,https://www.courtlistener.com/docket/68869775/260/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024235287?caseid=550383,$0.10,0.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0261,261,0,2026-07-30,"Jul 30, 2026","Letter from Liza M. Walsh enclosing Monthly Report on behalf of Special Master Ronald J. Hedges. (Attachments: # 1 Special Master Ronald J. Hedges Monthly Report)(WALSH, LIZA)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 07/30/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024242089?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024242089?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0262,262,0,2026-08-04,"Aug 4, 2026","Letter from Liza M. Walsh to the Hon. Julien Xavier Neals, U.S.D.J. and the Hon. Leda Dunn Wettre, U.S.M.J. enclosing Special Master Order. (Attachments: # 1 Special Master Order)(WALSH, LIZA) (Entered: 08/04/2026)",Main Document,Letter,"0262. (08-04-2026) Letter from Liza M. Walsh to the Hon. Julien Xavier Neals, U.S.D.J. and the Hon. Leda Dunn Wettre, U.pdf",FREE_RECAP_PDF_AVAILABLE,1,1,Exact local PDF page count.,252995,fc47047fe068df0b13c733842b27ff66a67482eafc1ce32ab0194501e0a3395a,2caf9d19d4a67703be836aab8a004eb1908328f8,6affc3431bded32bcc616cefdd81b999,False,,Lauren Malakoff,,Acrobat PDFMaker 26 for Word,"Adobe PDF Library 26.1.187; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:20260804140427-04'00',D:20260804142158-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.262.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.262.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.262.0.pdf,https://www.courtlistener.com/docket/68869775/262/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024260825?caseid=550383,$0.10,0.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0262-001,262,1,2026-08-04,"Aug 4, 2026","Letter from Liza M. Walsh to the Hon. Julien Xavier Neals, U.S.D.J. and the Hon. Leda Dunn Wettre, U.S.M.J. enclosing Special Master Order. (Attachments: # 1 Special Master Order)(WALSH, LIZA) (Entered: 08/04/2026)",Attachment 1,Special Master Order,0262-001. (08-04-2026) (Special Master Order).pdf,FREE_RECAP_PDF_AVAILABLE,3,3,Exact local PDF page count.,1861849,601a8349805884efa7fae389eb69387e60dcd03c22ac17778aa59b53e4d39f79,8b8708ec987482f34d1a4c3658f467caab0867b3,5534743ccc2ed57b0908f0400eff14e9,False,,,,,"iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",,D:20260804142203-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.262.1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.262.1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.262.1.pdf,https://www.courtlistener.com/docket/68869775/262/1/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024260826?caseid=550383,$0.30,0.30,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0263,263,0,2026-08-04,"Aug 4, 2026","Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J., regarding iPhone Plaintiffs' Non-Expedited Issues re 258 Letter,,,. (WALSH, LIZA)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 08/04/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024263389?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024263389?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0264,264,0,2026-08-04,"Aug 4, 2026","Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J., regarding iPhone Plaintiffs' Expedited Issues re 259 Letter,,,. (WALSH, LIZA)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 08/04/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024263396?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024263396?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0265,265,0,2026-08-04,"Aug 4, 2026","Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J., regarding Watch Plaintiff's Non-Expedited Issues re 257 Letter,,. (WALSH, LIZA)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 08/04/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024263402?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024263402?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0266,266,0,2026-08-04,"Aug 4, 2026","Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J., regarding Watch Plaintiff's Expedited Issues re 256 Letter,,,,,. (WALSH, LIZA)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. Counsel are further advised that service of sealed documents must be accomplished outside of ECF as provided by Federal R. Civ. Pro. 5(b)(2) only. (Entered: 08/04/2026)",Main Document,Letter,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119024263408?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119024263408?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0267,267,0,2026-08-07,"Aug 7, 2026","MDL TEXT ORDER - Oral argument on the Phone Plaintiffs' expedited discovery disputes (ECF 259, 264 ) is set for August 19, 2026 at 10:30 a.m. before Magistrate Judge Leda D. Wettre via Microsoft Teams videoconference. Log-in information will be circulated to counsel privy to the sealed dispute letters prior to the conference. The parties are directed to send one courtesy copy of the dispute letters and exhibits to Chambers no later than the close of business August 10, 2026. So Ordered by Magistrate Judge Leda D. Wettre on 8/7/2026. (rn) (Entered: 08/07/2026)",Main Document,,,NO_PUBLIC_PDF_LINK,,,Price not displayed; page count unknown.,,,,,,,,,,,,,,,,,,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0268,268,0,2026-08-07,"Aug 7, 2026","MDL TEXT ORDER - In accordance with the June 18, 2026 Special Master Appointment Order (ECF 208 ), the Watch Plaintiffs' expedited discovery disputes (ECF 256, 266 ) are referred to Special Master Peter F. Bariso, Jr. So Ordered by Magistrate Judge Leda D. Wettre on 8/7/2026. (rn) (Entered: 08/07/2026)",Main Document,,,NO_PUBLIC_PDF_LINK,,,Price not displayed; page count unknown.,,,,,,,,,,,,,,,,,,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0269,269,0,2026-08-07,"Aug 7, 2026","MDL TEXT ORDER - In accordance with the June 18, 2026 Special Master Appointment Order (ECF 208 ), the Watch Plaintiffs' non-expedited discovery disputes (ECF 257, 265 ) are referred to Special Master Ronald J. Hedges. So Ordered by Magistrate Judge Leda D. Wettre on 8/7/2026. (rn) (Entered: 08/07/2026)",Main Document,,,NO_PUBLIC_PDF_LINK,,,Price not displayed; page count unknown.,,,,,,,,,,,,,,,,,,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0270,270,0,2026-08-07,"Aug 7, 2026","MDL TEXT ORDER - In accordance with the June 18, 2026 Special Master Appointment Order (ECF 208 ), the Phone Plaintiffs' non-expedited discovery disputes (ECF 258, 263 ) are referred to Special Master Jose L. Linares. So Ordered by Magistrate Judge Leda D. Wettre on 8/7/2026. (rn) (Entered: 08/07/2026)",Main Document,,,NO_PUBLIC_PDF_LINK,,,Price not displayed; page count unknown.,,,,,,,,,,,,,,,,,,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0271,271,0,2026-08-07,"Aug 7, 2026","MOTION to Withdraw as Attorney by JOSEPH GIAMANCO. (Tondrowski, Katherine) (Entered: 08/07/2026)",Main Document,Withdraw as Attorney,0271. (08-07-2026) MOTION to Withdraw as Attorney by JOSEPH GIAMANCO.pdf,FREE_RECAP_PDF_AVAILABLE,3,3,Exact local PDF page count.,107911,c76e4a6c7c5bc1a2ae584ccf80ec1ffca591d7f767d9c209bdda96264b23b0a7,b50062505e3ab47323387bec3209c41823687c58,d6fb1e37ec99f0668ee2a5c8bc806c24,False,,,,,"iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",,D:20260807174450-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.271.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.271.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.271.0.pdf,https://www.courtlistener.com/docket/68869775/271/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024278729?caseid=550383,$0.30,0.30,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0272,272,0,2026-08-07,"Aug 7, 2026","Letter from Liza M. Walsh to the Hon. Julien Xavier Neals, U.S.D.J. and the Hon. Leda Dunn Wettre, U.S.M.J. enclosing Special Master Order. (Attachments: # 1 Special Master Order)(WALSH, LIZA) (Entered: 08/07/2026)",Main Document,Letter,"0272. (08-07-2026) Letter from Liza M. Walsh to the Hon. Julien Xavier Neals, U.S.D.J. and the Hon. Leda Dunn Wettre, U.pdf",FREE_RECAP_PDF_AVAILABLE,1,1,Exact local PDF page count.,252150,44c7175e9cd19465920bf20a9efc501b0f2ae07d7fac3178f6955031aeb43292,57c2d1c7237245e4cdc5491d098bb5cac5e53e3d,9f0300872e6f4b4e8857f0e7e30bf3fe,False,,Lauren Malakoff,,Acrobat PDFMaker 26 for Word,"Adobe PDF Library 26.1.187; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:20260807192116-04'00',D:20260807193021-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.272.0_1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.272.0_1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.272.0.pdf,https://www.courtlistener.com/docket/68869775/272/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024279012?caseid=550383,$0.10,0.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0272-001,272,1,2026-08-07,"Aug 7, 2026","Letter from Liza M. Walsh to the Hon. Julien Xavier Neals, U.S.D.J. and the Hon. Leda Dunn Wettre, U.S.M.J. enclosing Special Master Order. (Attachments: # 1 Special Master Order)(WALSH, LIZA) (Entered: 08/07/2026)",Attachment 1,Special Master Order,0272-001. (08-07-2026) (Special Master Order).pdf,FREE_RECAP_PDF_AVAILABLE,2,2,Exact local PDF page count.,143352,537db3e83d24b42287d2587b712616ab8f0d6a7597f8de4f99e99c555a9bd94a,8866b82351ab228b713e6c1e9bd10d38cf42f01d,a0c03ef1ce1c07a285e6e1d9326a2503,False,,Lauren Malakoff,,Acrobat PDFMaker 26 for Word,"Adobe Acrobat (64-bit) 26 Paper Capture Plug-in; modified using iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",D:20260807151543-04'00',D:20260807193026-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.272.1_1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.272.1_1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.272.1.pdf,https://www.courtlistener.com/docket/68869775/272/1/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024279013?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0273,273,0,2026-08-10,"Aug 10, 2026",ORDER granting 271 Notice of Motion to Withdraw as Counsel as to Katherine V. Tondrowski. The Clerk of Court is directed to terminate the motion 271 . Signed by Magistrate Judge Leda D. Wettre on 08/10/2026. (fbm) (Entered: 08/10/2026),Main Document,Order on Motion to Withdraw as Attorney,0273. (08-10-2026) ORDER granting 271 Notice of Motion to Withdraw as Counsel as to Katherine V. Tondrowski. The Clerk.pdf,FREE_RECAP_PDF_AVAILABLE,3,3,Exact local PDF page count.,148073,a11e6cdb86a9a4e7eb9699511687c9bbe8a89ed48984e0b60be731574f1e13d6,a68af0e83a63d07e144ecaef83427448b7ee8e96,43768fa6fedff661df8c57cdf203d564,False,,,,,"iText® Core 7.2.6 (production version) ©2000-2024 Apryse Group NV, Administrative Office of the United States Courts",,D:20260810151444-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.273.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.273.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.273.0.pdf,https://www.courtlistener.com/docket/68869775/273/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119024283822?caseid=550383,$0.30,0.30,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
